年度,鄉鎮,段名,地號,公告土地現值
112,2,187,4440002,1300
112,2,187,4440003,1300
112,2,187,4450000,1300
112,2,187,4450001,1286
112,2,187,4450002,1299
112,2,187,4450007,1300
112,2,187,4450008,1300
112,2,187,4450009,1300
112,2,187,4460000,1204
112,2,187,4470000,1300
112,2,187,4480000,1300
112,2,187,4490000,1119
112,2,187,4500000,1100
112,2,187,4520000,1100
112,2,187,4530000,1100
112,2,187,4530001,1100
112,2,187,4530002,1100
112,2,187,4530003,1100
112,2,187,4540000,1146
112,2,187,4540001,1815
112,2,187,4550000,1277
112,2,187,4560000,1100
112,2,187,4570000,1100
112,2,187,4580000,1129
112,2,187,4590000,1100
112,2,187,4600000,1166
112,2,187,4610000,1300
112,2,187,4620000,1277
112,2,187,4630000,1112
112,2,187,4640000,1100
112,2,187,4650000,1100
112,2,187,4650001,1114
112,2,187,4660000,1270
112,2,187,4670000,1300
112,2,187,4670001,1300
112,2,187,4680000,1405
112,2,187,4680001,1932
112,2,187,4690000,1300
112,2,187,4690001,1334
112,2,187,4700000,1246
112,2,187,4710000,1100
112,2,187,4720000,1100
112,2,187,4730000,1140
112,2,187,4740000,1300
112,2,187,4750000,1300
112,2,187,4760000,1300
112,2,187,4770000,1300
112,2,187,4770001,1300
112,2,187,4780000,1300
112,2,187,4790000,1300
112,2,187,4800000,1300
112,2,187,4810000,1300
112,2,187,4820000,1300
112,2,187,4830000,1300
112,2,187,4840000,1300
112,2,187,4840001,1593
112,2,187,4850000,1300
112,2,187,4860000,1300
112,2,187,4870000,1300
112,2,187,4880000,1300
112,2,187,4890000,1300
112,2,187,4890001,1300
112,2,187,4900000,1300
112,2,187,4910000,1300
112,2,187,4920000,1300
112,2,187,4930000,1300
112,2,187,4940000,1300
112,2,187,4950000,1300
112,2,187,4960000,1300
112,2,187,4970000,1300
112,2,187,4980000,1300
112,2,187,4990000,1300
112,2,187,5000000,1300
112,2,187,5010000,1300
112,2,187,5020000,1300
112,2,187,5030000,1681
112,2,187,5040000,3891
112,2,187,5050000,1367
112,2,187,5060000,1300
112,2,187,5070000,1300
112,2,187,5080000,1300
112,2,187,5090000,1300
112,2,187,5090001,1300
112,2,187,5100000,1300
112,2,187,5110000,1300
112,2,187,5120000,1300
112,2,187,5130000,1300
112,2,187,5140000,1300
112,2,187,5150000,1300
112,2,187,5150001,1352
112,2,187,5160000,1300
112,2,187,5170000,1300
112,2,187,5180000,1300
112,2,187,5190000,1300
112,2,187,5200000,1300
112,2,187,5200001,1300
112,2,187,5210000,1300
112,2,187,5220000,1300
112,2,187,5230000,1300
112,2,187,5240000,1300
112,2,187,5250000,1300
112,2,187,5260000,1300
112,2,187,5270000,1300
112,2,187,5280000,1300
112,2,187,5290000,1300
112,2,187,5300000,1300
112,2,187,5310000,1300
112,2,187,5320000,1300
112,2,187,5330000,1300
112,2,187,5340000,1300
112,2,187,5350000,1300
112,2,187,5360000,1300
112,2,187,5370000,1300
112,2,187,5380000,1300
112,2,187,5390000,1300
112,2,187,5400000,1300
112,2,187,5410000,1300
112,2,187,5410001,1300
112,2,187,5420000,1300
112,2,187,5430000,1300
112,2,187,5440000,1300
112,2,187,5450000,1300
112,2,187,5460000,1300
112,2,187,5470000,1300
112,2,187,5480000,1300
112,2,187,5490000,1300
112,2,187,5500000,1300
112,2,187,5500001,1300
112,2,187,5510000,1300
112,2,187,5520000,1300
112,2,187,5530000,1300
112,2,187,5540000,1300
112,2,187,5540001,1300
112,2,187,5550000,1300
112,2,187,5560000,1300
112,2,187,5570000,1300
112,2,187,5580000,1300
112,2,187,5590000,1300
112,2,187,5600000,1300
112,2,187,5610000,1300
112,2,187,5620000,1300
112,2,187,5620001,1300
112,2,187,5630000,1300
112,2,187,5640000,1300
112,2,187,5650000,1300
112,2,187,5660000,1300
112,2,187,5670000,1300
112,2,187,5680000,1300
112,2,187,5690000,1300
112,2,187,5700000,1300
112,2,187,5710000,1300
112,2,187,5720000,1300
112,2,187,5720001,1300
112,2,187,5730000,1300
112,2,187,5740000,1300
112,2,187,5750000,1300
112,2,187,5760000,1300
112,2,187,5760001,1300
112,2,187,5770000,1300
112,2,187,5780000,1300
112,2,187,5790000,1300
112,2,187,5800000,1300
112,2,187,5810000,1300
112,2,187,5820000,1300
112,2,187,5830000,1300
112,2,187,5840000,1300
112,2,187,5840001,1300
112,2,187,5850000,1300
112,2,187,5860000,1300
112,2,187,5860001,1300
112,2,187,5870000,1300
112,2,187,5880000,1300
112,2,187,5890000,1300
112,2,187,5900000,1300
112,2,187,5910000,1300
112,2,187,5920000,1300
112,2,187,5930000,1300
112,2,187,5940000,1300
112,2,187,5950000,1300
112,2,187,5960000,1300
112,2,187,5970000,1300
112,2,187,5980000,1300
112,2,187,5990000,1300
112,2,187,6000000,1300
112,2,187,6010000,1300
112,2,187,6020000,1300
112,2,187,6030000,1300
112,2,187,6040000,1300
112,2,187,6050000,1300
112,2,187,6060000,1300
112,2,187,6070000,1300
112,2,187,6070001,1300
112,2,187,6080000,1300
112,2,187,6090000,1300
112,2,187,6100000,1300
112,2,187,6110000,1300
112,2,187,6120000,1300
112,2,187,6130000,1300
112,2,187,6140000,1300
112,2,187,6150000,1300
112,2,187,6150001,1300
112,2,187,6160000,1300
112,2,187,6170000,1300
112,2,187,6180000,1300
112,2,187,6190000,1300
112,2,187,6200000,1300
112,2,187,6210000,1300
112,2,187,6220000,1300
112,2,187,6230000,1300
112,2,187,6240000,1300
112,2,187,6250000,1300
112,2,187,6260000,1300
112,2,187,6270000,1300
112,2,187,6280000,1300
112,2,187,6290000,1300
112,2,187,6300000,1300
112,2,187,6310000,1300
112,2,187,6320000,1300
112,2,187,6330000,1300
112,2,187,6340000,1300
112,2,187,6350000,1300
112,2,187,6360000,1300
112,2,187,6370000,1300
112,2,187,6380000,1300
112,2,187,6390000,1300
112,2,187,6400000,1300
112,2,187,6410000,1300
112,2,187,6420000,1300
112,2,187,6430000,1300
112,2,187,6430001,1300
112,2,187,6430002,1300
112,2,187,6430003,1300
112,2,187,6430004,1300
112,2,187,6440000,1300
112,2,187,6440001,1300
112,2,187,6440002,1300
112,2,187,6440003,1300
112,2,187,6440004,1300
112,2,187,6450000,1300
112,2,187,6460000,1300
112,2,187,6470000,1300
112,2,187,6480000,1300
112,2,187,6490000,1300
112,2,187,6500000,1300
112,2,187,6510000,1300
112,2,187,6520000,1300
112,2,187,6530000,1300
112,2,187,6540000,1300
112,2,187,6550000,1300
112,2,187,6560000,1300
112,2,187,6570000,1300
112,2,187,6580000,1300
112,2,187,6590000,1300
112,2,187,6600000,1300
112,2,187,6610000,1300
112,2,187,6610002,1300
112,2,187,6610003,1300
112,2,187,6610004,1300
112,2,187,6620000,1300
112,2,187,6630000,1300
112,2,187,6640000,1300
112,2,187,6640001,1300
112,2,187,6650000,1100
112,2,187,6650001,1100
112,2,187,6650002,1100
112,2,187,6660000,1100
112,2,187,6670000,1100
112,2,187,6680000,1100
112,2,187,6680001,1100
112,2,187,6680002,1100
112,2,187,6680003,1100
112,2,187,6680004,1100
112,2,187,6690000,1100
112,2,187,6690001,1100
112,2,187,6690002,1100
112,2,187,6700000,1100
112,2,187,6710000,1100
112,2,187,6720000,1100
112,2,187,6730000,1100
112,2,187,6740000,1100
112,2,187,6750000,1100
112,2,187,6760000,1100
112,2,187,6770000,1100
112,2,187,6780000,1100
112,2,187,6790000,1100
112,2,187,6800000,1100
112,2,187,6810000,1100
112,2,187,6820000,1100
112,2,187,6830000,1100
112,2,187,6840000,1100
112,2,187,6850000,1100
112,2,187,6860000,1100
112,2,187,6870000,1100
112,2,187,6880000,1100
112,2,187,6890000,1100
112,2,187,6900000,1100
112,2,187,6910000,1100
112,2,187,6920000,1100
112,2,187,6930000,1100
112,2,187,6940000,1100
112,2,187,6950000,1100
112,2,187,6960000,1100
112,2,187,6970000,1100
112,2,187,6980000,1100
112,2,187,6990000,1100
112,2,187,7000000,1100
112,2,187,7010000,1100
112,2,187,7020000,1100
112,2,187,7030000,1100
112,2,187,7040000,1100
112,2,187,7050000,1100
112,2,187,7060000,1100
112,2,187,7070000,1100
112,2,187,7080000,1100
112,2,187,7090000,1100
112,2,187,7100000,1100
112,2,187,7110000,1100
112,2,187,7120000,1100
112,2,187,7130000,1100
112,2,187,7140000,1100
112,2,187,7150000,1100
112,2,187,7160000,1100
112,2,187,7170000,1100
112,2,187,7180000,1100
112,2,187,7190000,1100
112,2,187,7200000,1100
112,2,187,7210000,1100
112,2,187,7210001,1100
112,2,187,7220000,1100
112,2,187,7230000,1100
112,2,187,7240000,1100
112,2,187,7250000,1100
112,2,187,7260000,1100
112,2,187,7270000,1100
112,2,187,7280000,1100
112,2,187,7290000,1100
112,2,187,7300000,1100
112,2,187,7310000,1100
112,2,187,7320000,1100
112,2,187,7330000,1100
112,2,187,7340000,1100
112,2,187,7350000,1100
112,2,187,7360000,1100
112,2,187,7370000,1100
112,2,187,7380000,1100
112,2,187,7390000,1100
112,2,187,7400000,1100
112,2,187,7410000,1100
112,2,187,7420000,1100
112,2,187,7420001,1100
112,2,187,7430000,1100
112,2,187,7440000,1100
112,2,187,7450000,1100
112,2,187,7460000,1100
112,2,187,7470000,1100
112,2,187,7480000,1100
112,2,187,7490000,1100
112,2,187,7500000,1100
112,2,187,7510000,1100
112,2,187,7520000,1100
112,2,187,7530000,1100
112,2,187,7540000,1132
112,2,187,7550000,1100
112,2,187,7560000,1100
112,2,187,7570000,1100
112,2,187,7580000,1100
112,2,187,7600000,1100
112,2,187,7610000,1100
112,2,187,7620000,1100
112,2,187,7630000,1100
112,2,187,7640000,1100
112,2,187,7650000,1100
112,2,187,7660000,1100
112,2,187,7660001,1100
112,2,187,7670000,1100
112,2,187,7680000,1100
112,2,187,7690000,1100
112,2,187,7700000,1100
112,2,187,7710000,1100
112,2,187,7720000,1100
112,2,187,7730000,1100
112,2,187,7740000,1542
112,2,187,7750000,1479
112,2,187,7750001,4100
112,2,187,7760000,4100
112,2,187,7760001,4100
112,2,187,7770000,4100
112,2,187,7780000,4100
112,2,187,7790000,4100
112,2,187,7800000,4092
112,2,187,7800001,4100
112,2,187,7810000,4100
112,2,187,7820000,4100
112,2,187,7830000,4100
112,2,187,7840000,4100
112,2,187,7850000,4100
112,2,187,7860000,3937
112,2,187,7860001,4098
112,2,187,7870000,4100
112,2,187,7880000,4100
112,2,187,7890000,4100
112,2,187,7900000,4081
112,2,187,7910000,1100
112,2,187,7910002,1100
112,2,187,7920000,1100
112,2,187,7930000,1100
112,2,187,7940000,1100
112,2,187,7950000,1100
112,2,187,7960000,4100
112,2,187,7960001,4100
112,2,187,7960002,4083
112,2,187,7970000,4100
112,2,187,7980000,4100
112,2,187,7990000,4100
112,2,187,8000000,4100
112,2,187,8010000,4100
112,2,187,8020000,4100
112,2,187,8030000,4100
112,2,187,8040000,4100
112,2,187,8050000,4100
112,2,187,8060000,4100
112,2,187,8070000,4100
112,2,187,8080000,4099
112,2,187,8090000,1104
112,2,187,8100000,1162
112,2,187,8100001,1100
112,2,187,8110000,1636
112,2,187,8120000,1100
112,2,187,8130000,1100
112,2,187,8140000,1394
112,2,187,8140001,1100
112,2,187,8150000,1429
112,2,187,8160000,4096
112,2,187,8170000,2200
112,2,187,8170001,2482
112,2,187,8180000,4100
112,2,187,8190000,4100
112,2,187,8200000,3761
112,2,187,8210000,4100
112,2,187,8220000,4100
112,2,187,8230000,4100
112,2,187,8240000,4100
112,2,187,8250000,4100
112,2,187,8260000,4099
112,2,187,8270000,4100
112,2,187,8280000,4100
112,2,187,8280001,4100
112,2,187,8280002,4100
112,2,187,8280003,4100
112,2,187,8290000,4100
112,2,187,8290001,4100
112,2,187,8300000,4100
112,2,187,8310000,1103
112,2,187,8310001,1100
112,2,187,8310002,1100
112,2,187,8320000,1100
112,2,187,8330000,1100
112,2,187,8340000,1100
112,2,187,8350000,1100
112,2,187,8360000,1100
112,2,187,8370000,1100
112,2,187,8380000,1100
112,2,187,8390000,1100
112,2,187,8400000,1100
112,2,187,8410000,1100
112,2,187,8420000,1100
112,2,187,8430000,1100
112,2,187,8440000,1100
112,2,187,8450000,1100
112,2,187,8460000,1100
112,2,187,8470000,1100
112,2,187,8480000,1100
112,2,187,8490000,1100
112,2,187,8500000,1100
112,2,187,8510000,1100
112,2,187,8530000,4013
112,2,187,8530001,4706
112,2,187,8540000,4100
112,2,187,8550000,4308
112,2,187,8560000,4100
112,2,187,8560001,4100
112,2,187,8570000,4792
112,2,187,8580000,4100
112,2,187,8590000,4100
112,2,187,8600000,4100
112,2,187,8610000,4100
112,2,187,8620000,4100
112,2,187,8620001,4100
112,2,187,8630000,4100
112,2,187,8640000,4100
112,2,187,8650000,4100
112,2,187,8660000,4100
112,2,187,8670000,3769
112,2,187,8680000,4069
112,2,187,8690000,1100
112,2,187,8700000,4100
112,2,187,8710000,4100
112,2,187,8720000,4100
112,2,187,8730000,4100
112,2,187,8740000,4100
112,2,187,8750000,4100
112,2,187,8760000,4100
112,2,187,8760002,4800
112,2,187,8770000,4800
112,2,187,8770001,4800
112,2,187,8770002,4100
112,2,187,8780000,1100
112,2,187,8780001,1100
112,2,187,8780004,1100
112,2,187,8780005,1100
112,2,187,8780006,1100
112,2,187,8780007,1119
112,2,187,8780008,4800
112,2,187,8780009,4800
112,2,187,8780010,1100
112,2,187,8790000,1195
112,2,187,8800000,1100
112,2,187,8810000,1100
112,2,187,8820000,1100
112,2,187,8830000,1100
112,2,187,8840000,1100
112,2,187,8850000,1100
112,2,187,8860000,1100
112,2,187,8870000,1100
112,2,187,8880000,1100
112,2,187,8890000,1100
112,2,187,8890001,1100
112,2,187,8900000,1100
112,2,187,8910000,1100
112,2,187,8920000,1100
112,2,187,8930000,1100
112,2,187,8940000,1100
112,2,187,8950000,1100
112,2,187,8960000,1100
112,2,187,8970000,1100
112,2,187,8980000,1100
112,2,187,8990000,1100
112,2,187,9000000,1100
112,2,187,9010000,1100
112,2,187,9020000,1189
112,2,187,9030000,3585
112,2,187,9040000,4713
112,2,187,9050000,4100
112,2,187,9050001,4100
112,2,187,9050002,4100
112,2,187,9070000,4100
112,2,187,9080000,4100
112,2,187,9090000,4100
112,2,187,9100000,4100
112,2,187,9110000,4100
112,2,187,9120000,4100
112,2,187,9130000,4100
112,2,187,9140000,4100
112,2,187,9150000,4100
112,2,187,9160000,4100
112,2,187,9170000,4100
112,2,187,9180000,2599
112,2,187,9190000,1204
112,2,187,9200000,2295
112,2,187,9210000,1921
112,2,187,9220000,4100
112,2,187,9220001,4100
112,2,187,9220002,1120
112,2,187,9230000,1100
112,2,187,9240000,1100
112,2,187,9250000,1100
112,2,187,9260000,1100
112,2,187,9270000,1100
112,2,187,9280000,1100
112,2,187,9290000,1100
112,2,187,9300000,1100
112,2,187,9310000,1100
112,2,187,9330000,1100
112,2,187,9340000,1100
112,2,187,9350000,1100
112,2,187,9360000,1100
112,2,187,9370000,1254
112,2,187,9380000,1191
112,2,187,9390000,1100
112,2,187,9400000,1100
112,2,187,9410000,1100
112,2,187,9420000,1100
112,2,187,9420001,1100
112,2,187,9430000,1100
112,2,187,9440000,1100
112,2,187,9450000,1100
112,2,187,9450001,1100
112,2,187,9460000,1100
112,2,187,9460001,1100
112,2,187,9470000,1100
112,2,187,9480000,1100
112,2,187,9490000,1100
112,2,187,9500000,1100
112,2,187,9500001,1100
112,2,187,9510000,1125
112,2,187,9520000,1223
112,2,187,9530000,1100
112,2,187,9540000,1100
112,2,187,9550000,1100
112,2,187,9560000,1100
112,2,187,9570000,1100
112,2,187,9580000,1100
112,2,187,9590000,1100
112,2,187,9600000,1100
112,2,187,9610000,3149
112,2,187,9620000,1325
112,2,187,9630000,1100
112,2,187,9640000,1100
112,2,187,9650000,1100
112,2,187,9660000,1100
112,2,187,9670000,1100
112,2,187,9680000,1100
112,2,187,9690000,1100
112,2,187,9700000,1100
112,2,187,9710000,1100
112,2,187,9720000,1100
112,2,187,9730000,1600
112,2,187,9740000,1100
112,2,187,9750000,1100
112,2,187,9760000,1100
112,2,187,9770000,1100
112,2,187,9780000,1100
112,2,187,9790000,1100
112,2,187,9800000,1100
112,2,187,9810000,1100
112,2,187,9820000,1100
112,2,187,9830000,1100
112,2,187,9840000,1100
112,2,187,9850000,1100
112,2,187,9860000,1100
112,2,187,9870000,1100
112,2,187,9880000,1288
112,2,187,9890000,1100
112,2,187,9900000,1100
112,2,187,9910000,1508
112,2,187,9920000,1525
112,2,187,9930000,1100
112,2,187,9940000,1384
112,2,187,9950000,1923
112,2,187,9960000,2763
112,2,187,9960001,4800
112,2,187,9960002,5700
112,2,187,9960003,4800
112,2,187,9970000,3349
112,2,187,9980000,2300
112,2,187,9990000,2341
112,2,187,10000000,2370
112,2,187,10010000,4800
112,2,187,10020000,3183
112,2,187,10030000,4028
112,2,187,10040000,4304
112,2,187,10050000,2300
112,2,187,10060000,3164
112,2,187,10070000,4689
112,2,187,10080000,2840
112,2,187,10090000,4673
112,2,187,10100000,4800
112,2,187,10110000,4800
112,2,187,10120000,4800
112,2,187,10130000,4800
112,2,187,10140000,4800
112,2,187,10150000,4800
112,2,187,10160000,4800
112,2,187,10170000,4800
112,2,187,10180000,4775
112,2,187,10190000,4800
112,2,187,10200000,4800
112,2,187,10210000,4800
112,2,187,10220000,4800
112,2,187,10230000,4800
112,2,187,10240000,4800
112,2,187,10250000,4800
112,2,187,10260000,4800
112,2,187,10270000,4795
112,2,187,10270001,4656
112,2,187,10270002,4489
112,2,187,10280000,4800
112,2,187,10290000,4800
112,2,187,10300000,4800
112,2,187,10310000,4800
112,2,187,10320000,4800
112,2,187,10330000,4800
112,2,187,10340000,4800
112,2,187,10340001,4800
112,2,187,10340002,4800
112,2,187,10340003,4800
112,2,187,10350000,4800
112,2,187,10350001,4800
112,2,187,10350002,4800
112,2,187,10350003,4800
112,2,187,10360000,4800
112,2,187,10370000,4800
112,2,187,10380000,4800
112,2,187,10390000,4800
112,2,187,10400000,1114
112,2,187,10410000,1100
112,2,187,10420000,1262
112,2,187,10430000,5700
112,2,187,10440000,4800
112,2,187,10440001,5700
112,2,187,10450000,5700
112,2,187,10470000,4800
112,2,187,10480000,4800
112,2,187,10490000,4800
112,2,187,10500000,4800
112,2,187,10510000,4800
112,2,187,10520000,4800
112,2,187,10530000,4800
112,2,187,10540000,4800
112,2,187,10550000,4800
112,2,187,10560000,4800
112,2,187,10560001,4800
112,2,187,10560002,4800
112,2,187,10570000,4800
112,2,187,10580000,4800
112,2,187,10590000,4800
112,2,187,10590001,4800
112,2,187,10600000,4800
112,2,187,10610000,4800
112,2,187,10620000,4800
112,2,187,10630000,4800
112,2,187,10640000,4800
112,2,187,10650000,4800
112,2,187,10660000,4801
112,2,187,10670000,5700
112,2,187,10670001,5700
112,2,187,10670002,5700
112,2,187,10680000,5622
112,2,187,10690000,1923
112,2,187,10700000,1100
112,2,187,10700001,1923
112,2,187,10710000,1100
112,2,187,10720000,1100
112,2,187,10720001,1100
112,2,187,10720002,1100
112,2,187,10720003,1100
112,2,187,10730000,1100
112,2,187,10740000,1100
112,2,187,10750000,1100
112,2,187,10760000,1100
112,2,187,10760001,1100
112,2,187,10770000,1355
112,2,187,10780000,5700
112,2,187,10790000,5700
112,2,187,10800000,4802
112,2,187,10810000,5700
112,2,187,10820000,4868
112,2,187,10830000,4800
112,2,187,10840000,4800
112,2,187,10850000,4800
112,2,187,10860000,4800
112,2,187,10870000,4800
112,2,187,10880000,4800
112,2,187,10890000,4800
112,2,187,10890001,4800
112,2,187,10900000,4800
112,2,187,10910000,4800
112,2,187,10920000,4800
112,2,187,10930000,4800
112,2,187,10940000,4800
112,2,187,10950000,4804
112,2,187,10960000,5700
112,2,187,10970000,4800
112,2,187,10970001,5700
112,2,187,10970002,5700
112,2,187,10980000,1100
112,2,187,10980001,1923
112,2,187,10990000,1100
112,2,187,10990001,1100
112,2,187,10990002,1100
112,2,187,10990003,1100
112,2,187,11000000,1100
112,2,187,11010000,5688
112,2,187,11020000,5800
112,2,187,11030000,5000
112,2,187,11040000,5002
112,2,187,11050000,5000
112,2,187,11060000,5000
112,2,187,11070000,5000
112,2,187,11080000,5000
112,2,187,11090000,5800
112,2,187,11090001,5800
112,2,187,11090002,5800
112,2,187,11090003,5800
112,2,187,11100000,5800
112,2,187,11100001,5800
112,2,187,11100002,5800
112,2,187,11110000,5800
112,2,187,11120000,5800
112,2,187,11130000,5000
112,2,187,11140000,5000
112,2,187,11140001,5000
112,2,187,11150000,5000
112,2,187,11160000,5000
112,2,187,11170000,5000
112,2,187,11180000,5000
112,2,187,11190000,5000
112,2,187,11200000,5000
112,2,187,11210000,5000
112,2,187,11220000,5000
112,2,187,11230000,4206
112,2,187,11240000,1300
112,2,187,11250000,1300
112,2,187,11260000,1300
112,2,187,11270000,1300
112,2,187,11280000,1300
112,2,187,11290000,1300
112,2,187,11300000,1300
112,2,187,11310000,2751
112,2,187,11320000,4635
112,2,187,11330000,5000
112,2,187,11340000,5000
112,2,187,11350000,5000
112,2,187,11360000,5000
112,2,187,11360001,5000
112,2,187,11370000,5000
112,2,187,11380000,5000
112,2,187,11390000,5000
112,2,187,11390001,5000
112,2,187,11400000,5000
112,2,187,11410000,5000
112,2,187,11420000,5000
112,2,187,11430000,5000
112,2,187,11440000,5000
112,2,187,11440001,5000
112,2,187,11440002,5000
112,2,187,11450000,5800
112,2,187,11460000,5800
112,2,187,11470000,5800
112,2,187,11480000,5800
112,2,187,11480001,5152
112,2,187,11480002,5800
112,2,187,11490000,5000
112,2,187,11500000,5000
112,2,187,11510000,5179
112,2,187,11520000,5000
112,2,187,11530000,5000
112,2,187,11530001,5000
112,2,187,11540000,5000
112,2,187,11550000,5000
112,2,187,11560000,5000
112,2,187,11570000,5000
112,2,187,11580000,5000
112,2,187,11590000,5000
112,2,187,11600000,5000
112,2,187,11610000,1798
112,2,187,11610001,4381
112,2,187,11610002,1500
112,2,187,11610003,1300
112,2,187,11610004,3407
112,2,187,11610005,1307
112,2,187,11610006,1300
112,2,187,11610009,5000
112,2,187,11610010,5000
112,2,187,11620000,1300
112,2,187,11630000,3820
112,2,187,11640000,5000
112,2,187,11650000,5000
112,2,187,11660000,5000
112,2,187,11670000,5000
112,2,187,11680000,5000
112,2,187,11690000,5000
112,2,187,11700000,5000
112,2,187,11710000,5000
112,2,187,11720000,5000
112,2,187,11730000,5000
112,2,187,11740000,5000
112,2,187,11750000,5000
112,2,187,11760000,5000
